entityID,name,position,type
DDI-MedLine.d84.s4.e1,antibiotics,47-57,group
DDI-MedLine.d84.s5.e0,GL,28-29,drug_n
DDI-MedLine.d84.s5.e1,cefazolin,49-57,drug
DDI-MedLine.d75.s0.e0,opioid,30-35,group
DDI-MedLine.d75.s1.e0,selective opioid agonists,221-245,group
DDI-MedLine.d75.s2.e0,opioid,64-69,group
DDI-MedLine.d75.s3.e0,mu-selective opioids,44-46;70-86,group
DDI-MedLine.d75.s3.e1,delta(1)-selective opioids,49-57;70-86,group
DDI-MedLine.d75.s3.e2,kappa-selective opioids,64-86,group
DDI-MedLine.d90.s0.e0,gentamycin,15-24,drug
DDI-MedLine.d90.s0.e1,atracurium,30-39,drug
DDI-MedLine.d90.s1.e0,atracurium,101-110,drug
DDI-MedLine.d90.s1.e1,halothane,152-160,drug
DDI-MedLine.d90.s2.e0,atracurium,11-20,drug
DDI-MedLine.d90.s3.e0,Atracurium,0-9,drug
DDI-MedLine.d90.s3.e1,gentamycin,91-100,drug
DDI-MedLine.d90.s4.e0,Atracurium,0-9,drug
DDI-MedLine.d90.s5.e0,Gentamycin,0-9,drug
DDI-MedLine.d90.s6.e0,gentamycin,33-42,drug
DDI-MedLine.d90.s7.e0,atracurium,65-74,drug
DDI-MedLine.d90.s7.e1,atracurium,107-116,drug
DDI-MedLine.d90.s7.e2,gentamycin,123-132,drug
DDI-MedLine.d90.s8.e0,atracurium,72-81,drug
DDI-MedLine.d90.s8.e1,atracurium,114-123,drug
DDI-MedLine.d90.s8.e2,gentamycin,130-139,drug
DDI-MedLine.d90.s9.e0,atracurium,55-64,drug
DDI-MedLine.d90.s9.e1,atracurium,90-99,drug
DDI-MedLine.d90.s9.e2,gentamycin,106-115,drug
DDI-MedLine.d90.s10.e0,edrophonium,27-37,drug
DDI-MedLine.d90.s11.e0,gentamycin,32-41,drug
DDI-MedLine.d90.s11.e1,atracurium,85-94,drug
DDI-MedLine.d123.s2.e0,galangin,35-42,drug
DDI-MedLine.d123.s2.e1,vancomycin,73-82,drug
DDI-MedLine.d123.s4.e0,vancomycin,8-17,drug
DDI-MedLine.d123.s5.e0,galangin,35-42,drug
DDI-MedLine.d123.s8.e0,vancomycin,66-75,drug
DDI-MedLine.d16.s0.e0,ketamine,15-22,drug
DDI-MedLine.d16.s0.e1,halothane,28-36,drug
DDI-MedLine.d16.s1.e0,ketamine,44-51,drug
DDI-MedLine.d16.s1.e1,halothane,107-115,drug
DDI-MedLine.d16.s2.e0,ketamine,29-36,drug
DDI-MedLine.d16.s3.e0,halothane,9-17,drug
DDI-MedLine.d16.s3.e1,ketamine,169-176,drug
DDI-MedLine.d16.s4.e0,ketamine,57-64,drug
DDI-MedLine.d16.s4.e1,ketamine,96-103,drug
DDI-MedLine.d16.s5.e0,ketamine,17-24,drug
DDI-MedLine.d16.s5.e1,halothane,76-84,drug
DDI-MedLine.d16.s5.e2,ketamine,96-103,drug
DDI-MedLine.d16.s6.e0,ketamine,21-28,drug
DDI-MedLine.d16.s6.e1,halothane,87-95,drug
DDI-MedLine.d73.s0.e0,"1-methyl-4-phenyl-1,2,5,6-tetrahydropyridine",52-95,drug_n
DDI-MedLine.d73.s0.e1,MPTP,98-101,drug_n
DDI-MedLine.d73.s0.e2,methamphetamine,108-122,drug
DDI-MedLine.d73.s1.e0,MPTP,56-59,drug_n
DDI-MedLine.d73.s1.e1,methamphetamine,144-158,drug
DDI-MedLine.d73.s2.e0,MPTP,21-24,drug_n
DDI-MedLine.d73.s2.e1,pargyline,143-151,drug
DDI-MedLine.d73.s3.e0,MPTP,4-7,drug
DDI-MedLine.d73.s3.e1,amphetamine,83-93,drug
DDI-MedLine.d73.s3.e2,apomorphine,147-157,drug
DDI-MedLine.d73.s4.e0,Methamphetamine,0-14,drug
DDI-MedLine.d73.s4.e1,MPTP,22-25,drug_n
DDI-MedLine.d73.s4.e2,pargyline,107-115,drug
DDI-MedLine.d73.s5.e0,pargyline,110-118,drug
DDI-MedLine.d12.s0.e0,Dexamethasone,0-12,drug
DDI-MedLine.d12.s0.e1,retinyl acetate,18-32,drug
DDI-MedLine.d12.s0.e2,EGF,66-68,drug_n
DDI-MedLine.d12.s0.e3,insulin,74-80,drug
DDI-MedLine.d12.s1.e0,transferrin,101-111,drug_n
DDI-MedLine.d12.s1.e1,EGF,131-133,drug_n
DDI-MedLine.d12.s1.e2,insulin,151-157,drug
DDI-MedLine.d12.s2.e0,dexamethasone,17-29,drug
DDI-MedLine.d12.s2.e1,retinyl acetate,35-49,drug
DDI-MedLine.d12.s2.e2,transferrin,125-135,drug_n
DDI-MedLine.d12.s2.e3,EGF,180-182,drug_n
DDI-MedLine.d12.s2.e4,insulin,188-194,drug
DDI-MedLine.d12.s3.e0,Dexamethasone,0-12,drug
DDI-MedLine.d12.s3.e1,retinyl acetate,30-44,drug
DDI-MedLine.d12.s3.e2,EGF,105-107,drug_n
DDI-MedLine.d12.s4.e0,dexamethasone,25-37,drug
DDI-MedLine.d12.s4.e1,retinyl acetate,62-76,drug
DDI-MedLine.d12.s4.e2,EGF,136-138,drug_n
DDI-MedLine.d12.s5.e0,Dexamethasone,0-12,drug
DDI-MedLine.d12.s5.e1,insulin,54-60,drug
DDI-MedLine.d12.s6.e0,retinyl acetate,9-23,drug
DDI-MedLine.d12.s6.e1,insulin,105-111,drug
DDI-MedLine.d12.s7.e0,dexamethasone,32-44,drug
DDI-MedLine.d12.s7.e1,retinyl acetate,50-64,drug
DDI-MedLine.d12.s7.e2,glucocorticoids,86-100,group
DDI-MedLine.d12.s7.e3,retinoids,106-114,group
DDI-MedLine.d12.s7.e4,insulin,223-229,drug
DDI-MedLine.d12.s7.e5,EGF,235-237,drug_n
DDI-MedLine.d108.s0.e0,lithium,18-24,drug
DDI-MedLine.d108.s1.e0,lithium carbonate,91-107,drug
DDI-MedLine.d22.s0.e0,Spermine,0-7,drug
DDI-MedLine.d22.s1.e0,Spermine,0-7,drug
DDI-MedLine.d22.s2.e0,spermidine,13-22,drug_n
DDI-MedLine.d22.s2.e1,putrescine,35-44,drug_n
DDI-MedLine.d22.s3.e0,Spermine,0-7,drug
DDI-MedLine.d22.s3.e1,spermidine,34-43,drug_n
DDI-MedLine.d86.s0.e0,diltiazem,57-65,drug
DDI-MedLine.d86.s0.e1,sirolimus,71-79,drug
DDI-MedLine.d86.s1.e0,sirolimus,60-68,drug
DDI-MedLine.d86.s1.e1,macrolide immunosuppressant,73-99,group
DDI-MedLine.d86.s1.e2,calcium channel blocker,132-154,group
DDI-MedLine.d86.s1.e3,diltiazem,156-164,drug
DDI-MedLine.d86.s2.e0,immunosuppressive drugs,82-104,group
DDI-MedLine.d86.s2.e1,calcium antagonists,154-172,group
DDI-MedLine.d86.s3.e0,sirolimus,176-184,drug
DDI-MedLine.d86.s3.e1,diltiazem,216-224,drug
DDI-MedLine.d86.s5.e0,sirolimus,66-74,drug
DDI-MedLine.d86.s5.e1,diltiazem,253-261,drug
DDI-MedLine.d86.s5.e2,sirolimus,323-331,drug
DDI-MedLine.d86.s6.e0,sirolimus,54-62,drug
DDI-MedLine.d86.s6.e1,sirolimus,111-119,drug
DDI-MedLine.d86.s6.e2,diltiazem,136-144,drug
DDI-MedLine.d86.s7.e0,diltiazem,87-95,drug
DDI-MedLine.d86.s7.e1,desacetyldiltiazem,98-115,drug_n
DDI-MedLine.d86.s7.e2,desmethyldiltiazem,122-139,drug_n
DDI-MedLine.d86.s7.e3,sirolimus,182-190,drug
DDI-MedLine.d86.s7.e4,diltiazem,231-239,drug
DDI-MedLine.d86.s8.e0,diltiazem,25-33,drug
DDI-MedLine.d86.s8.e1,sirolimus,68-76,drug
DDI-MedLine.d86.s8.e2,sirolimus,145-153,drug
DDI-MedLine.d86.s9.e0,sirolimus,72-80,drug
DDI-MedLine.d86.s9.e1,diltiazem,82-90,drug
DDI-MedLine.d86.s9.e2,sirolimus,117-125,drug
DDI-MedLine.d48.s0.e0,Clostridium difficile toxin A,79-107,drug_n
DDI-MedLine.d48.s1.e0,Clostridium difficile toxin A,0-28,drug_n
DDI-MedLine.d48.s2.e0,toxin A,39-45,drug_n
DDI-MedLine.d48.s3.e0,Diethyl pyrocarbonate,0-20,drug_n
DDI-MedLine.d48.s3.e1,toxin A,94-100,drug_n
DDI-MedLine.d48.s4.e0,toxin A,16-22,drug_n
DDI-MedLine.d48.s4.e1,diethyl pyrocarbonate,29-49,drug_n
DDI-MedLine.d48.s5.e0,toxin A,13-19,drug_n
DDI-MedLine.d48.s5.e1,diethyl pyrocarbonate,34-54,drug_n
DDI-MedLine.d48.s6.e0,diethyl pyrocarbonate,15-35,drug_n
DDI-MedLine.d48.s6.e1,hydroxylamine,58-70,drug_n
DDI-MedLine.d48.s7.e0,toxin A,54-60,drug_n
DDI-MedLine.d48.s8.e0,toxin A,84-90,drug_n
DDI-MedLine.d48.s10.e0,toxin A,96-102,drug_n
DDI-MedLine.d48.s11.e0,toxin A,22-28,drug_n
DDI-MedLine.d48.s11.e1,zinc,48-51,drug
DDI-MedLine.d48.s11.e2,toxin A,150-156,drug_n
DDI-MedLine.d48.s11.e3,zinc,164-167,drug
DDI-MedLine.d54.s0.e0,alcohol,20-26,drug
DDI-MedLine.d54.s2.e0,alcohol,151-157,drug
DDI-MedLine.d54.s2.e1,alcohol,228-234,drug
DDI-MedLine.d54.s3.e0,ethanol,110-116,drug
DDI-MedLine.d54.s3.e1,physostigmine,130-142,drug
DDI-MedLine.d54.s3.e2,atropine,159-166,drug
DDI-MedLine.d54.s4.e0,Ethanol,0-6,drug
DDI-MedLine.d54.s6.e0,Physostigmine,0-12,drug
DDI-MedLine.d54.s7.e0,atropine,13-20,drug
DDI-MedLine.d54.s8.e0,Physostigmine,0-12,drug
DDI-MedLine.d54.s8.e1,alcohol,62-68,drug
DDI-MedLine.d54.s8.e2,alcohol,123-129,drug
DDI-MedLine.d54.s9.e0,atropine,18-25,drug
DDI-MedLine.d54.s10.e0,Atropine,0-7,drug
DDI-MedLine.d54.s10.e1,alcohol,46-52,drug
DDI-MedLine.d54.s12.e0,ethanol,48-54,drug
DDI-MedLine.d138.s0.e0,oxytocin,20-27,drug
DDI-MedLine.d138.s1.e0,oxytocin,45-52,drug
DDI-MedLine.d138.s2.e0,oxytocin,44-51,drug
DDI-MedLine.d102.s0.e0,estradiol,13-21,drug
DDI-MedLine.d102.s0.e1,progesterone,27-38,drug
DDI-MedLine.d102.s0.e2,noradrenaline,84-96,drug
DDI-MedLine.d102.s1.e0,estradiol,78-86,drug
DDI-MedLine.d102.s1.e1,progesterone,96-107,drug
DDI-MedLine.d102.s1.e2,noradrenaline,128-140,drug
DDI-MedLine.d102.s3.e0,estradiol,45-53,drug
DDI-MedLine.d102.s3.e1,progesterone,96-107,drug
DDI-MedLine.d102.s4.e0,noradrenaline,145-157,drug
DDI-MedLine.d102.s5.e0,estradiol,70-78,drug
DDI-MedLine.d102.s5.e1,noradrenaline,109-121,drug
DDI-MedLine.d102.s6.e0,estradiol,42-50,drug
DDI-MedLine.d102.s6.e1,noradrenaline,80-92,drug
DDI-MedLine.d102.s6.e2,progesterone,121-132,drug
DDI-MedLine.d102.s6.e3,progesterone,139-150,drug
DDI-MedLine.d102.s6.e4,estradiol,159-167,drug
DDI-MedLine.d102.s7.e0,noradrenaline,63-75,drug
DDI-MedLine.d43.s7.e0,phenobarbital,183-195,drug
DDI-MedLine.d30.s0.e0,N-allylnormetazocine,38-57,drug_n
DDI-MedLine.d30.s1.e0,N-allylnormetazocine,47-66,drug_n
DDI-MedLine.d30.s1.e1,NANM,69-72,drug_n
DDI-MedLine.d30.s1.e2,phencyclidine,103-115,drug_n
DDI-MedLine.d30.s1.e3,PCP,118-120,drug_n
DDI-MedLine.d30.s2.e0,(+)-NANM,22-29,drug_n
DDI-MedLine.d30.s2.e1,PCP,34-36,drug_n
DDI-MedLine.d30.s4.e0,(-)-NANM,31-38,drug_n
DDI-MedLine.d30.s5.e0,(-)-NANM,15-22,drug_n
DDI-MedLine.d30.s6.e0,(-)-NANM,12-19,drug_n
DDI-MedLine.d30.s6.e1,(+)-NANM,57-64,drug_n
DDI-MedLine.d30.s6.e2,(-)-NANM,111-118,drug_n
DDI-MedLine.d30.s6.e3,(+)-NANM,146-153,drug_n
DDI-MedLine.d30.s7.e0,(-)-NANM,17-24,drug_n
DDI-MedLine.d30.s7.e1,(+)-NANM,35-42,drug_n
DDI-MedLine.d30.s7.e2,morphine,88-95,drug
DDI-MedLine.d30.s8.e0,(-)-NANM,27-34,drug_n
DDI-MedLine.d30.s8.e1,(+)-NANM,45-52,drug_n
DDI-MedLine.d30.s8.e2,PCP,57-59,drug_n
DDI-MedLine.d30.s8.e3,naloxone,82-89,drug
DDI-MedLine.d30.s9.e0,naloxone,13-20,drug
DDI-MedLine.d30.s9.e1,(-)-NANM,60-67,drug_n
DDI-MedLine.d30.s9.e2,morphine,150-157,drug
DDI-MedLine.d30.s10.e0,naloxone,12-19,drug
DDI-MedLine.d30.s10.e1,(-)-NANM,65-72,drug_n
DDI-MedLine.d30.s10.e2,(+)-NANM,75-82,drug_n
DDI-MedLine.d30.s10.e3,PCP,87-89,drug_n
DDI-MedLine.d30.s11.e0,Haloperidol,0-10,drug
DDI-MedLine.d30.s11.e1,(+)-NANM,106-113,drug_n
DDI-MedLine.d30.s11.e2,PCP,118-120,drug_n
DDI-MedLine.d30.s11.e3,NANM,250-253,drug_n
DDI-MedLine.d30.s12.e0,NANM,88-91,drug_n
DDI-MedLine.d30.s14.e0,PCP,78-80,drug_n
DDI-MedLine.d19.s4.e0,anticonvulsant agents,50-70,group
DDI-MedLine.d19.s4.e1,phenobarbitone,81-94,drug
DDI-MedLine.d19.s4.e2,phenytoin,100-108,drug
DDI-MedLine.d19.s5.e0,anaesthetic agents,96-113,group
DDI-MedLine.d112.s0.e0,dofetillide,10-20,drug
DDI-MedLine.d112.s0.e1,digoxin,49-55,drug
DDI-MedLine.d112.s1.e0,dofetilide,14-23,drug
DDI-MedLine.d112.s1.e1,digoxin,65-71,drug
DDI-MedLine.d112.s2.e0,dofetilide,13-22,drug
DDI-MedLine.d112.s2.e1,digoxin,105-111,drug
DDI-MedLine.d112.s3.e0,dofetilide,22-31,drug
DDI-MedLine.d112.s3.e1,digoxin,71-77,drug
DDI-MedLine.d63.s0.e0,naloxone,36-43,drug
DDI-MedLine.d63.s0.e1,beta-endorphin,111-124,drug_n
DDI-MedLine.d63.s0.e2,morphine,130-137,drug
DDI-MedLine.d63.s1.e0,opioids,46-52,group
DDI-MedLine.d63.s2.e0,naloxone,64-71,drug
DDI-MedLine.d63.s2.e1,beta-endorphin,144-157,drug_n
DDI-MedLine.d63.s2.e2,morphine,163-170,drug
DDI-MedLine.d63.s3.e0,beta-endorphin,30-43,drug_n
DDI-MedLine.d63.s3.e1,morphine,49-56,drug
DDI-MedLine.d63.s4.e0,naloxone,25-32,drug
DDI-MedLine.d63.s4.e1,beta-endorphin,184-197,drug_n
DDI-MedLine.d63.s4.e2,naloxone,219-226,drug
DDI-MedLine.d63.s4.e3,beta-endorphin,317-330,drug_n
DDI-MedLine.d63.s5.e0,naloxone,31-38,drug
DDI-MedLine.d63.s5.e1,morphine,145-152,drug
DDI-MedLine.d63.s6.e0,naloxone,30-37,drug
DDI-MedLine.d63.s6.e1,beta-endorphin,173-186,drug_n
DDI-MedLine.d63.s6.e2,morphine,192-199,drug
DDI-MedLine.d63.s7.e0,naloxone,35-42,drug
DDI-MedLine.d63.s7.e1,beta-endorphin,109-122,drug_n
DDI-MedLine.d63.s7.e2,morphine,132-139,drug
DDI-MedLine.d63.s7.e3,beta-endorphin,206-219,drug_n
DDI-MedLine.d63.s7.e4,morphine,225-232,drug
DDI-MedLine.d63.s8.e0,beta-endorphin,38-51,drug_n
DDI-MedLine.d63.s8.e1,morphine,57-64,drug
DDI-MedLine.d97.s2.e0,melarsoprol,48-58,drug
DDI-MedLine.d97.s4.e0,melarsoprol,70-80,drug
DDI-MedLine.d97.s8.e0,thiabendazole,92-104,drug
DDI-MedLine.d97.s8.e1,melarsoprol,143-153,drug
DDI-MedLine.d97.s10.e0,anti-helminthic,59-73,group
DDI-MedLine.d97.s10.e1,melarsoprol,171-181,drug
DDI-MedLine.d14.s0.e0,angiotensin,45-55,drug_n
DDI-MedLine.d14.s0.e1,angiotensin 1,184-196,drug_n
DDI-MedLine.d14.s0.e2,angiotensin 2,202-214,drug_n
DDI-MedLine.d14.s0.e3,pentagastrin,219-230,drug
DDI-MedLine.d14.s0.e4,histamine,237-245,drug
DDI-MedLine.d14.s1.e0,pentagastrin,89-100,drug
DDI-MedLine.d14.s1.e1,histamine,113-121,drug
DDI-MedLine.d14.s2.e0,angiotensins,127-138,drug_n
DDI-MedLine.d14.s2.e1,angiotensin,167-177,drug_n
DDI-MedLine.d40.s0.e0,miconazole,38-47,drug
DDI-MedLine.d40.s0.e1,miconazole,60-69,drug
DDI-MedLine.d40.s1.e0,antifungal drug,4-18,group
DDI-MedLine.d40.s1.e1,miconazole nitrate,21-38,drug
DDI-MedLine.d68.s0.e0,cimetidine,15-24,drug
DDI-MedLine.d68.s0.e1,verografin,52-61,drug
DDI-MedLine.d68.s0.e2,iodamide,67-74,drug
DDI-MedLine.d68.s0.e3,cimetidine,115-124,drug
DDI-MedLine.d68.s0.e4,verografine,157-167,drug
DDI-MedLine.d68.s0.e5,iodamide,173-180,drug
DDI-MedLine.d68.s1.e0,verografine,11-21,drug
DDI-MedLine.d68.s1.e1,iodamide,27-34,drug
DDI-MedLine.d68.s2.e0,cimetidine,9-18,drug
DDI-MedLine.d68.s2.e1,cardiotrast,47-57,drug
DDI-MedLine.d68.s3.e0,cimetidine,44-53,drug
DDI-MedLine.d68.s3.e1,verografine,58-68,drug
DDI-MedLine.d68.s3.e2,iodamide,74-81,drug
DDI-MedLine.d129.s0.e0,Green tea polyphenols,0-20,drug
DDI-MedLine.d129.s0.e1,enhancers,32-40,drug
DDI-MedLine.d129.s1.e0,promoter,262-269,drug
DDI-MedLine.d129.s3.e0,n-dodecyl gallate,0-16,drug
DDI-MedLine.d129.s3.e1,tannic acid,128-138,drug
DDI-MedLine.d129.s5.e0,green tea gallocatechins,33-56,drug
DDI-MedLine.d66.s0.e0,synthetic steroidal estrogen,42-69,group
DDI-MedLine.d66.s0.e1,synthetic steroidal progestogen,42-60;75-85,group
DDI-MedLine.d66.s1.e0,ethynyl estradiol,53-69,drug
DDI-MedLine.d66.s1.e1,levonorgestrel,75-88,drug
DDI-MedLine.d66.s2.e0,levonorgestrel,149-162,drug
DDI-MedLine.d66.s2.e1,ethynyl estradiol,219-235,drug
DDI-MedLine.d2.s0.e0,neomycin,11-18,drug
DDI-MedLine.d2.s0.e1,ACTH,30-33,group
DDI-MedLine.d2.s1.e0,neomycin,32-39,drug
DDI-MedLine.d2.s1.e1,adrenocortical steroid,84-105,group
DDI-MedLine.d2.s1.e2,ACTH,141-144,drug
DDI-MedLine.d2.s2.e0,neomycin,20-27,drug
DDI-MedLine.d2.s2.e1,ACTH,32-35,group
DDI-MedLine.d2.s3.e0,Neomycin,0-7,drug
DDI-MedLine.d2.s3.e1,ACTH,71-74,group
DDI-MedLine.d56.s0.e0,ouabain,15-21,drug
DDI-MedLine.d56.s0.e1,palytoxin,30-38,drug_n
DDI-MedLine.d56.s1.e0,Palytoxin,0-8,drug_n
DDI-MedLine.d56.s1.e1,PTX,11-13,drug_n
DDI-MedLine.d56.s2.e0,ouabain,19-25,drug
DDI-MedLine.d56.s2.e1,PTX,39-41,drug_n
DDI-MedLine.d56.s4.e0,phentolamine,19-30,drug
DDI-MedLine.d56.s5.e0,ouabain,5-11,drug
DDI-MedLine.d56.s5.e1,phentolamine,58-69,drug
DDI-MedLine.d56.s5.e2,PTX,119-121,drug_n
DDI-MedLine.d56.s6.e0,PTX,98-100,drug_n
DDI-MedLine.d56.s7.e0,PTX,0-2,drug_n
DDI-MedLine.d56.s8.e0,ouabain,26-32,drug
DDI-MedLine.d56.s8.e1,PTX,68-70,drug_n
DDI-MedLine.d56.s9.e0,PTX,67-69,drug_n
DDI-MedLine.d56.s10.e0,ouabain,93-99,drug
DDI-MedLine.d56.s10.e1,ouabain,299-305,drug
DDI-MedLine.d56.s11.e0,PTX,31-33,drug_n
DDI-MedLine.d28.s0.e0,glitazones,53-62,group
DDI-MedLine.d28.s7.e0,thiazolidinediones,4-21,group
DDI-MedLine.d28.s7.e1,rosiglitazone,24-36,drug
DDI-MedLine.d28.s7.e2,pioglitazone,42-53,drug
DDI-MedLine.d28.s7.e3,antidiabetic agents,77-95,group
DDI-MedLine.d28.s10.e0,glitazones,89-98,group
DDI-MedLine.d91.s0.e0,cocaine,50-56,drug
DDI-MedLine.d91.s1.e0,cocaine,30-36,drug
DDI-MedLine.d91.s2.e0,cocaine,118-124,drug
DDI-MedLine.d91.s3.e0,cocaine,16-22,drug
DDI-MedLine.d91.s7.e0,cocaine,5-11,drug
DDI-MedLine.d23.s0.e0,ketamine,15-22,drug
DDI-MedLine.d23.s0.e1,Innovar,31-37,brand
DDI-MedLine.d23.s0.e2,digitalis,53-61,group
DDI-MedLine.d23.s1.e0,digitalis,19-27,group
DDI-MedLine.d23.s1.e1,ketamine,65-72,drug
DDI-MedLine.d23.s1.e2,Innovar Vet,75-85,brand
DDI-MedLine.d23.s1.e3,pentobarbital,91-103,drug
DDI-MedLine.d23.s1.e4,ouabain,120-126,drug
DDI-MedLine.d23.s1.e5,ouabain,213-219,drug
DDI-MedLine.d23.s1.e6,ketamine,227-234,drug
DDI-MedLine.d23.s1.e7,Innovar,239-245,brand
DDI-MedLine.d23.s1.e8,pentobarbital,257-269,drug
DDI-MedLine.d23.s2.e0,ouabain,35-41,drug
DDI-MedLine.d23.s2.e1,Innovar,111-117,brand
DDI-MedLine.d23.s2.e2,ketamine,120-127,drug
DDI-MedLine.d23.s2.e3,droperidol,133-142,drug
DDI-MedLine.d23.s2.e4,fentayl,176-182,drug
DDI-MedLine.d23.s2.e5,pentobarbital,199-211,drug
DDI-MedLine.d126.s0.e0,Cypermethrin,0-11,drug
DDI-MedLine.d126.s0.e1,vitamin E,77-85,drug
DDI-MedLine.d126.s0.e2,allopurinol,90-100,drug
DDI-MedLine.d126.s1.e0,cypermethrin,213-224,drug
DDI-MedLine.d126.s1.e1,Type II pyrethroid,229-246,drug_n
DDI-MedLine.d126.s2.e0,cypermethrin,91-102,drug
DDI-MedLine.d126.s6.e0,allopurinol,26-36,drug
DDI-MedLine.d126.s6.e1,Vitamin E,57-65,drug
DDI-MedLine.d126.s6.e2,cypermethrin,280-291,drug
DDI-MedLine.d126.s7.e0,cypermethrin,31-42,drug
DDI-MedLine.d126.s7.e1,allopurinol,198-208,drug
DDI-MedLine.d126.s7.e2,Vitamin E,214-222,drug
DDI-MedLine.d139.s0.e0,neuroleptics,50-61,group
DDI-MedLine.d139.s0.e1,neuroleptics,173-184,group
DDI-MedLine.d139.s2.e0,neuroleptics,48-59,group
DDI-MedLine.d139.s3.e0,neuroleptics,75-86,group
DDI-MedLine.d74.s0.e0,arginine,13-20,drug
DDI-MedLine.d74.s2.e0,arginine,216-223,drug
DDI-MedLine.d74.s2.e1,glucose,233-239,drug
DDI-MedLine.d74.s2.e2,theophylline,275-286,drug
DDI-MedLine.d74.s3.e0,Theophylline,0-11,drug
DDI-MedLine.d74.s4.e0,Glucose,0-6,drug
DDI-MedLine.d74.s4.e1,theophylline,38-49,drug
DDI-MedLine.d74.s5.e0,Arginine,0-7,drug
DDI-MedLine.d74.s5.e1,glucose,29-35,drug
DDI-MedLine.d74.s5.e2,theophylline,41-52,drug
DDI-MedLine.d74.s6.e0,Arginine,0-7,drug
DDI-MedLine.d74.s6.e1,glucose,28-34,drug
DDI-MedLine.d74.s6.e2,theophylline,39-50,drug
DDI-MedLine.d74.s8.e0,arginine,12-19,drug
DDI-MedLine.d74.s9.e0,arginine,110-117,drug
DDI-MedLine.d74.s10.e0,glucose,71-77,drug
DDI-MedLine.d74.s11.e0,theophylline,108-119,drug
DDI-MedLine.d74.s11.e1,glucose,156-162,drug
DDI-MedLine.d134.s0.e0,radiopertechnetate,50-67,drug
DDI-MedLine.d134.s0.e1,sodium perchlorate,72-89,drug_n
DDI-MedLine.d134.s0.e2,sodium perchlorate,170-187,drug_n
DDI-MedLine.d134.s0.e3,radiopertechnetate,267-284,drug
DDI-MedLine.d134.s1.e0,perchlorate,29-39,drug_n
DDI-MedLine.d134.s1.e1,pertechnetate,116-128,drug
DDI-MedLine.d134.s1.e2,radiopertechnetate,237-254,drug
DDI-MedLine.d134.s2.e0,perchlorate,28-38,drug_n
DDI-MedLine.d134.s2.e1,pertechnetate,116-128,drug
DDI-MedLine.d134.s4.e0,perchlorate,31-41,drug_n
DDI-MedLine.d42.s0.e0,Sildenafil citrate,0-17,drug
DDI-MedLine.d42.s1.e0,sildenafil citrate,85-102,drug
DDI-MedLine.d42.s3.e0,sildenafil,64-73,drug
DDI-MedLine.d42.s4.e0,sildenafil,84-93,drug
DDI-MedLine.d42.s4.e1,sildenafil,291-300,drug
DDI-MedLine.d42.s4.e2,Viagra,303-308,brand
DDI-MedLine.d42.s5.e0,Sildenafil,9-18,drug
DDI-MedLine.d42.s5.e1,selective serotonin reuptake inhibitors,205-243,group
DDI-MedLine.d42.s5.e2,SSRIs,246-250,group
DDI-MedLine.d42.s6.e0,SSRI,85-88,group
DDI-MedLine.d42.s7.e0,sildenafil,105-114,drug
DDI-MedLine.d42.s8.e0,sildenafil,27-36,drug
DDI-MedLine.d42.s9.e0,nitrate,81-87,group
DDI-MedLine.d42.s9.e1,sildenafil,179-188,drug
DDI-MedLine.d42.s10.e0,sildenafil,99-108,drug
DDI-MedLine.d42.s10.e1,sildenafil,199-208,drug
DDI-MedLine.d42.s11.e0,Sildenafil,13-22,drug
DDI-MedLine.d11.s0.e0,Immunosuppressive drugs,0-22,group
DDI-MedLine.d11.s3.e0,immunosuppressive drugs,42-64,group
DDI-MedLine.d11.s4.e0,immunosuppressive drugs,41-63,group
DDI-MedLine.d11.s4.e1,corticosteroids,74-88,group
DDI-MedLine.d11.s4.e2,cyclosporin,91-101,drug
DDI-MedLine.d11.s4.e3,azathioprine,104-115,drug
DDI-MedLine.d11.s4.e4,methotrexate,118-129,drug
DDI-MedLine.d11.s4.e5,cyclophosphamide,132-147,drug
DDI-MedLine.d51.s0.e0,xanthine derivatives,11-30,group
DDI-MedLine.d51.s1.e0,caffeine,63-70,drug
DDI-MedLine.d51.s1.e1,theophylline,73-84,drug
DDI-MedLine.d51.s1.e2,8-phenyltheophylline,87-106,drug_n
DDI-MedLine.d51.s1.e3,"8-cyclopentyl-1,3-dipropylxanthine",113-146,drug_n
DDI-MedLine.d51.s1.e4,DPCPX,149-153,drug_n
DDI-MedLine.d51.s3.e0,theophylline,26-37,drug
DDI-MedLine.d51.s3.e1,CGS 21680,73-81,drug_n
DDI-MedLine.d51.s3.e2,N6-cyclopentyladenosine,120-142,drug_n
DDI-MedLine.d51.s3.e3,CPA,145-147,drug_n
DDI-MedLine.d51.s4.e0,theophylline,31-42,drug
DDI-MedLine.d51.s4.e1,CGS21680,74-81,drug_n
DDI-MedLine.d51.s4.e2,DPCPX,142-146,drug_n
DDI-MedLine.d51.s4.e3,CGS 21680,200-208,drug
DDI-MedLine.d51.s4.e4,CPA,217-219,drug_n
DDI-MedLine.d51.s6.e0,theophylline,101-112,drug
DDI-MedLine.d99.s0.e0,Fluvoxamine,0-10,drug
DDI-MedLine.d99.s0.e1,tolbutamide,63-73,drug
DDI-MedLine.d99.s1.e0,fluvoxamine,64-74,drug
DDI-MedLine.d99.s1.e1,tolbutamide,80-90,drug
